date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:41	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22da0c-60aa3013-2044bb680462f91;;;%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson/fonts/Linearicons-Free.eot?w118d	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/fonts/Linearicons-Free54e9.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:42	9210/9210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2007:41:43%20GMT	https://cosmos-themes.online/themes/watson/wp-content/themes/watson/css/owl.video.play.png	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/css/owl.video.play.png	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:43	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:41:44%20GMT	http://cosmos-themes.online/themes/watson/wp-content/themes/watson/img/arrow.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/img/arrow.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:44	760/760	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f8-60aa3014-4cf20934e6490b37;gz%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson/img/arrow.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/img/arrow.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:45	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:41:46%20GMT	http://cosmos-themes.online/themes/watson/wp-content/themes/watson/img/search.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/img/search.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:46	481/481	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e1-60aa3014-46c8ee7138980443;gz%22	https://cosmos-themes.online/themes/watson/wp-content/themes/watson/img/search.svg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/themes/watson/img/search.svg	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:47	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:41:48%20GMT	http://cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.13.0	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:50	208060/208060	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2232cbc-619422e3-1589ba457674a3a;;;%22	https://cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.13.0	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc387.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:53	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:41:53%20GMT	http://cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:53	208060/208060	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2232cbc-619422e3-1589ba457674a3a;;;%22	https://cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:55	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-619422e1-d765c75d4456e345;;;%22	https://cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_d5b3a6fc8c98c7e52d9e1230f2e36634.css)
08:41:57	2518/2518	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:41:58%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fbook-design%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embeda420.json	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:41:57	595435/595435	---M-Z	200	added ('OK')	text/css	etag:%22915eb-619497c3-a045b2b5dd92f074;gz%22	https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_f1756c4ba1d0532bc7aa25be39802b43.css	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_f1756c4ba1d0532bc7aa25be39802b43.css	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:41:58	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:41:59%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fbook-design%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedcad3	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:41:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:00%20GMT	https://cosmos-themes.online/themes/watson/?p=142	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexee5b.html	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:41:59	27485/27485	---M--	200	added ('OK')	image/jpeg	etag:%226b5d-609915ae-eaaabc6a15b66a65;;;%22	https://cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/img-1.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/img-1.jpg	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:42:01	32404/32404	---M--	200	added ('OK')	image/jpeg	etag:%227e94-609915ad-caa51ebe50ad3bba;;;%22	https://cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/img-2.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/img-2.jpg	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:42:02	18049/18049	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:03%20GMT	https://cosmos-themes.online/themes/watson/portfolio/notepad-design/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/notepad-design/index.html	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:42:04	628052/628052	---M-Z	200	added ('OK')	application/x-javascript	etag:%2299554-619497c3-5f0ee9fed531079e;gz%22	https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_0aa23ab9ae7be85ea336fc69b89c56c9.js	(from https://cosmos-themes.online/themes/watson/portfolio/book-design/)
08:42:04	2533/2533	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:05%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fnotepad-mockup%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embeda3de.json	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-mockup/)
08:42:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:05%20GMT	https://cosmos-themes.online/themes/watson/?p=202	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index6452.html	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-mockup/)
08:42:05	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:06%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fnotepad-mockup%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed5fde	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-mockup/)
08:42:06	18052/18052	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:06%20GMT	https://cosmos-themes.online/themes/watson/portfolio/creative-flyer/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/creative-flyer/index.html	(from https://cosmos-themes.online/themes/watson/portfolio/notepad-mockup/)
08:42:06	2518/2518	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:06%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fdoor-hangar%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedceff.json	(from https://cosmos-themes.online/themes/watson/portfolio/door-hangar/)
08:42:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:07%20GMT	https://cosmos-themes.online/themes/watson/?p=196	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexf45e.html	(from https://cosmos-themes.online/themes/watson/portfolio/door-hangar/)
08:42:06	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:07%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fdoor-hangar%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed82a4	(from https://cosmos-themes.online/themes/watson/portfolio/door-hangar/)
08:42:07	2508/2508	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:08%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fback-pack%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed5df2.json	(from https://cosmos-themes.online/themes/watson/portfolio/back-pack/)
08:42:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:08%20GMT	https://cosmos-themes.online/themes/watson/?p=189	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexa80c.html	(from https://cosmos-themes.online/themes/watson/portfolio/back-pack/)
08:42:08	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:08%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fback-pack%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedb61e	(from https://cosmos-themes.online/themes/watson/portfolio/back-pack/)
08:42:08	18041/18041	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:09%20GMT	https://cosmos-themes.online/themes/watson/portfolio/business-card/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/business-card/index.html	(from https://cosmos-themes.online/themes/watson/portfolio/back-pack/)
08:42:08	2524/2524	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:09%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fcreative-box%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed9ad5.json	(from https://cosmos-themes.online/themes/watson/portfolio/creative-box/)
08:42:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:09%20GMT	https://cosmos-themes.online/themes/watson/?p=229	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index4580.html	(from https://cosmos-themes.online/themes/watson/portfolio/creative-box/)
08:42:09	2642/2642	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:10%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fportfolio%2Fcreative-box%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedb662	(from https://cosmos-themes.online/themes/watson/portfolio/creative-box/)
08:42:10	18038/18038	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:11%20GMT	https://cosmos-themes.online/themes/watson/portfolio/cup-design/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/portfolio/cup-design/index.html	(from https://cosmos-themes.online/themes/watson/portfolio/creative-box/)
08:42:11	425163/425163	---M-Z	200	added ('OK')	text/css	etag:%2267ccb-617db7fb-1792aa2b04d5850b;gz%22	https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_4a3a25c402079694a1e90497bce44892.css	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/css/autoptimize_4a3a25c402079694a1e90497bce44892.css	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:11	8396/8396	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:12%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/122	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/122.json	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:12	5086/5086	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/best-way-to-design/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/feed/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:12	2526/2526	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:13%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-way-to-design%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedc7ab.json	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:13%20GMT	https://cosmos-themes.online/themes/watson/?p=122	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/indexdb84.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:13	2646/2646	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:13%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fbest-way-to-design%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed00e5	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:14	7352/7352	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:14%20GMT	https://cosmos-themes.online/themes/watson/wp-login.php	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-login.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:14	10686/10686	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:14%20GMT	https://cosmos-themes.online/themes/watson/category/design/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/design/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:14	10706/10706	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:15%20GMT	https://cosmos-themes.online/themes/watson/category/lifestyle/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/lifestyle/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:14	11954/11954	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:15%20GMT	https://cosmos-themes.online/themes/watson/category/technology/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/technology/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:15	11964/11964	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:16%20GMT	https://cosmos-themes.online/themes/watson/category/traveling/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/traveling/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:15	11973/11973	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:16%20GMT	https://cosmos-themes.online/themes/watson/category/web-design/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/web-design/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:15	10717/10717	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:16%20GMT	https://cosmos-themes.online/themes/watson/category/personal/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/category/personal/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:16	89763/89763	---M--	200	added ('OK')	image/jpeg	etag:%2215ea3-60990d3b-538ad9b43b8b83dc;;;%22	https://cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img1-768x1024.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img1-768x1024.jpg	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:18	173759/173759	---M--	200	added ('OK')	image/jpeg	etag:%222a6bf-60990d38-58e36aedfa874bec;;;%22	https://cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img2-683x1024.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img2-683x1024.jpg	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:20	167424/167424	---M--	200	added ('OK')	image/jpeg	etag:%2228e00-60990d36-9c8f3afa5759e0e1;;;%22	https://cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img3-683x1024.jpg	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/uploads/2021/05/blog-img3-683x1024.jpg	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:20	14375/14375	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:21%20GMT	https://cosmos-themes.online/themes/watson/tag/design/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/design/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:21	10652/10652	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:21%20GMT	https://cosmos-themes.online/themes/watson/tag/events/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/events/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:21	13157/13157	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:22%20GMT	https://cosmos-themes.online/themes/watson/tag/process/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/process/index.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:21	28749/28749	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:22%20GMT	https://cosmos-themes.online/themes/watson/best-way-to-design/?replytocom=2	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/index0e22.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:22	357922/357922	---M-Z	200	added ('OK')	application/x-javascript	etag:%2257622-617dcdf0-4618475e433a7ec;gz%22	https://cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_61962f43b02c29872a14607372d50c08.js	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-content/cache/autoptimize/js/autoptimize_61962f43b02c29872a14607372d50c08.js	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:23	28753/28753	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:22%20GMT	https://cosmos-themes.online/themes/watson/best-way-to-design/?replytocom=6	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/index267f.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:23	28757/28757	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:23%20GMT	https://cosmos-themes.online/themes/watson/best-way-to-design/?replytocom=4	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/index21b4.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:23	28756/28756	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:22%20GMT	https://cosmos-themes.online/themes/watson/best-way-to-design/?replytocom=3	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/index3094.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:23	28756/28756	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:24%20GMT	https://cosmos-themes.online/themes/watson/best-way-to-design/?replytocom=5	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/best-way-to-design/index8e42.html	(from https://cosmos-themes.online/themes/watson/best-way-to-design/)
08:42:23	8426/8426	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:24%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/120	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/120.json	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:24	856/856	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/things-i-need-to-get-started/feed/index.html	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Nov%202021%2007:42:25%20GMT	https://cosmos-themes.online/themes/watson/?p=120	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/index2c90.html	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:24	2576/2576	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:25%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fthings-i-need-to-get-started%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed0c92.json	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:25	2696/2696	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Nov%202021%2007:42:26%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fthings-i-need-to-get-started%2F&format=xml	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed32b4	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:26	10683/10683	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:27%20GMT	https://cosmos-themes.online/themes/watson/tag/personal/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/personal/index.html	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:26	13151/13151	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Nov%202021%2007:42:27%20GMT	https://cosmos-themes.online/themes/watson/tag/lifestyle/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/tag/lifestyle/index.html	(from https://cosmos-themes.online/themes/watson/things-i-need-to-get-started/)
08:42:26	8402/8402	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:27%20GMT	https://cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/118	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/wp/v2/posts/118.json	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
08:42:26	832/832	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257ef6a8da558a8824e5e9cc480841424%22	https://cosmos-themes.online/themes/watson/my-current-workspace/feed/	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/my-current-workspace/feed/index.html	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
08:42:27	2536/2536	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Nov%202021%2007:42:28%20GMT	https://cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcosmos-themes.online%2Fthemes%2Fwatson%2Fmy-current-workspace%2F	D:/6%20CVs/temp/mud/cosmos-themes.online/themes/watson/wp-json/oembed/1.0/embedb294.json	(from https://cosmos-themes.online/themes/watson/my-current-workspace/)
